"","X","ConsecutiveNumber","CruiseID","StationID","Net_index","Date","Longitude","Latitude","target_organisms","target_org_code","Gear","operation_mode","size_range_minimum_g","size_range_maximum_g","size_range_minimum_micrometers","size_range_maximum_micrometers","Catching_Depth_max_m","Catching_Depth_min_m","Biomass_determination","Contact_Person","filtered_volume_m3","day_night","SST","primprod","salinity","O2_dissolved","pH","chla","nitrate","silicate","SST_C_insitu","Temperature__C_insitu","Salinity_insitu","Oxygen__umol_kg_insitu","Chlorophyll__mg_m_3_insitu","Nitrate__uM_L_1_insitu","g_C_individual","X5.68E.14","X1.14E.13","X2.27E.13","X4.55E.13","X9.09E.13","X1.82E.12","X3.64E.12","X7.28E.12","X1.46E.11","X2.91E.11","X5.82E.11","X1.16E.10","X2.33E.10","X4.66E.10","X9.31E.10","X0.00000000186","X0.00000000373","X0.00000000745","X0.0000000149","X0.0000000298","X0.0000000596","X0.000000119","X0.000000238","X0.000000477","X0.000000954","X0.00000191","X0.00000381","X0.00000763","X0.0000153","X0.0000305","X0.000061","X0.000122","X0.000244","X0.000488","X0.000977","X0.00195","X0.00391","X0.00781","X0.0156","X0.0313","X0.0625","X0.125","X0.25","X0.5","X1","X2","X4","X8","X16","X32","X64","X128","X256","X512","X1020","NBSS_slope","Comment","Old_target_organisms","OKtarget_organisms","target_target_org_code_code","log10_1X_chla_insitu","target.org.colour","target_organisms_UVP_NET","slope.clean","slope_OSLR_max.to.NA","intercept_OSLR_max.to.NA","p_value_olsr","r.square.olsr","N.bins.used","x.value.of.maximum","rob_reg__slope","rob_reg_intercept","slope_ratio_OLSR_RR"
"115","2107","#REF!","sn010_2016_m131","1358","c_m131_067","16.11.03",11.28348,-17.99983,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,996,2,"Estimated from Biovolume","Rainer Kiko",1.5444,"Day",17.932465,2117.72266,35,5,8.198,0.168778,5.067538,5,16.1178,9.10991772406848,34.895592346425,76.00055387714,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3872299869079,43.5048983388099,52.3569931567253,33.3108080010846,29.4103287552778,9.86030373507496,12.2476781954027,10.2061656439324,3.21209312487224,5.39645368092586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.173301954,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-1.173301954,-0.524760960595261,-0.528756635187178,0.000630763317368485,0.875677485828372,8,6.1e-05,-0.562437725143828,-1.06218865876299,1
"116","2108","#REF!","sn010_2016_m131","1364","c_m131_068","16.11.04",12.97217,-19.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,40,1,"Estimated from Biovolume","Rainer Kiko",0.80685,"Day",15.762263,2866.92993,35,5,8.196019,0.272825,5.771031,6.379468,13.0332,13.2772121212121,35.234496969697,38.1009090909091,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48695079603737,26.1786949528558,35.0233986250452,40.7268644966925,12.1211889515931,13.8445209665931,1.67330946936387,3.25415151034345,1.4075856949248,1.48637207053307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.548980953,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-1.548980953,-0.808123893499257,-1.73400265844387,0.0048073267067252,0.822771112343131,7,0.000122,-0.531352151617442,-1.28342164093272,1.0791878468148
"117","2110","#REF!","sn010_2016_m131","1370","c_m131_070","16.11.04",12.85017,-19.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,90,2,"Estimated from Biovolume","Rainer Kiko",1.22562,"Night",15.99065,2630.77539,35,5,8.195992,0.259803,5.296392,6.020294,13.9412,13.5611093023256,35.2155034883721,76.0141860465116,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75240287346905,27.0401931436853,46.390021422995,32.4803585725404,22.0457157060224,10.5073973138844,9.51027116821653,10.3782123427355,11.198077332305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.886355269,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.886355269,-0.380531576522029,-0.0334947997355874,0.00786301012176274,0.785582303012751,7,6.1e-05,-0.547448915971495,-1.08998233073385,1.00630073240525
"118","2111","#REF!","sn010_2016_m131","1373","c_m131_071","16.11.04",12.74917,-19.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,109,2,"Estimated from Biovolume","Rainer Kiko",1.287,"Night",16.082752,2624.76196,35,5,8.195979,0.25001,5.138266,6,14.5397,13.687926,35.235207,89.187,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86067761808834,33.1313330935566,25.2750626343726,34.7088362467388,28.9093473882112,16.8542081329145,7.27110094576454,5.2963206746489,1.12732343915332,2.59417794359453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.911140693,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.911140693,-0.794759262500562,-1.49541443976466,0.00172490110945486,0.881257321386839,7,0.000122,-0.580034310184423,-1.23296892577564,1.01133162298269
"119","2112","#REF!","sn010_2016_m131","1375","c_m131_072","16.11.04",12.68365,-19.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,117,2,"Estimated from Biovolume","Rainer Kiko",1.46025,"Night",16.191277,2623.74854,35,5,8.195971,0.245676,5.081646,6,14.5743,13.8487223214286,35.2536928571429,96.8197321428571,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83211978464801,12.1818935932551,39.1990367561246,50.6258659163163,14.207229916739,6.21020145588572,9.71925410169318,4.30090113759186,0.749232047840572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.042875385,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-1.042875385,-0.997343918816537,-2.2948885432294,0.00807216482166636,0.856950547717172,6,0.000122,-0.493120644515739,-0.975867800589892,1.22861497611139
"120","2113","#REF!","sn010_2016_m131","1377","c_m131_073","16.11.05",12.59212,-19.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,128,1,"Estimated from Biovolume","Rainer Kiko",1.59786,"Night",16.855827,2599.79614,35,5,8.19591,0.230326,5.01545,6,14.224,13.7983258333333,35.2782191666667,93.2186666666666,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.30547323194367,18.0420898087935,37.3134670801873,29.0292694024041,5.74638113681729,2.46699154813712,2.69180402442464,1.06178864924677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.551853645,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-1.551853645,-1.06222583891679,-2.90368461792503,0.00215142653536308,0.925223052642138,6,6.1e-05,-0.920467493770138,-2.22589826704213,1.20580514618651
"121","2115","#REF!","sn010_2016_m131","1381","c_m131_075","16.11.05",12.41667,-19.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,195,1,"Estimated from Biovolume","Rainer Kiko",1.48599,"Night",17,2148.5686,35,5,8.195725,0.207089,5,6,15.4017,14.3292270833333,21.1720072916667,147.958661417323,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36378080138044,27.1086821102291,35.1808084006927,15.5200753273553,8.89274006095752,1.11595839085492,2.6789689252045,1.42225579760259,3.10932393692754,2.99891764063683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.467508661,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-1.467508661,-0.513400980766849,-0.962261639093199,0.0409889328743192,0.528636956550086,8,6.1e-05,-0.626016570494104,-1.50039733740835,1
"122","2118","#REF!","sn010_2016_m131","1388","c_m131_078","16.11.05",12.15017,-19.99867,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,267,1,"Estimated from Biovolume","Rainer Kiko",1.3563,"Day",17,2062.26221,35,5,8.195289,0.182099,5,6,15.7818,14.2741144486692,35.2883844106464,131.375285171103,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84247742594984,22.242409042113,36.3302763297367,19.4990452082504,6.80648819898172,2.85014678571572,2.16809396252081,2.07718912278367,2.57323319519244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61508585,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-1.61508585,-0.698823766823352,-1.5709641722288,0.00515201445119398,0.817940809554698,7,6.1e-05,-0.383012855603842,-0.577767629493349,0.999979246505991
"123","2121","#REF!","sn010_2016_m131","1395","c_m131_081","16.11.05",11.77777,-19.99867,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,442,3,"Estimated from Biovolume","Rainer Kiko",2.4453,"Night",17.999359,2005.07459,35,5,8.195016,0.160356,5,5.023535,16.8661,12.9110452655889,35.0336854503464,64.2951740139211,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40056772481476,10.8449307464888,25.5966745594668,21.3895032280079,12.4089197273476,3.40898573960376,7.11496823132679,5.3588885883961,1.96957786183718,2.11169880723033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.133815955,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-1.133815955,-0.535293088449976,-0.871393686997044,0.00129878976538827,0.842575605554716,8,6.1e-05,-0.493306850934516,-0.906115872646235,1
"124","2124","#REF!","sn010_2016_m131","1410","c_m131_084","16.11.08",14.21667,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,102,1,"Estimated from Biovolume","Rainer Kiko",1.00485,"Night",15,3125.19263,35,5.261128,8.195513,0.299751,4,8,13.1987,12.559585106383,35.1166968085106,93.0808510638298,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71562752390943,26.8206880061527,21.1297320541135,16.9600306215598,2.6328527473355,6.42909587845075,3.99940029760008,4.31442420082364,1.44175007466682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.318304315,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-1.318304315,-0.546885172822237,-0.90276301905518,0.00396166682066656,0.774010914703378,8,6.1e-05,-0.787256852218948,-2.09392343970292,0.99915443211578
"125","2127","#REF!","sn010_2016_m131","1416","c_m131_087","16.11.08",13.95712,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,132,1,"Estimated from Biovolume","Rainer Kiko",2.26017,"Night",15.08125,2434.60864,35,5.306314,8.195,0.236581,4,7.889101,13.912,12.3840992366412,35.0816740458015,80.8801526717557,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36927326314711,12.7577805381017,20.6677293839562,17.5546133212884,2.69727289662295,3.32734129491235,0.720102498579735,2.06196385860021,1.71032927962985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.335531119,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-1.335531119,-0.673847368665465,-1.67177661358979,0.0241890414057712,0.670922407236595,7,6.1e-05,-0.664024541711862,-1.57131419842741,1.00000403223519
"126","2129","#REF!","sn010_2016_m131","1420","c_m131_089","16.11.09",13.68312,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,147,1,"Estimated from Biovolume","Rainer Kiko",1.42461,"Night",15.978844,1989.18237,35,5,8.194329,0.189844,4,7,13.9338,12.836220979021,35.0886111888112,120.038041958042,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2456209897627,81.3629231183987,50.0850359562997,15.3683313491773,0.872099961401684,3.10438676048157,NA,0.95353415329589,3.04930493504895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.058448123,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-2.058448123,-1.52614216593445,-4.46736029829122,0.0486189889090664,0.775488798927048,5,6.1e-05,-0.309541438878918,-0.102757457741398,1
"127","2131","#REF!","sn010_2016_m131","1425","c_m131_091","16.11.09",12.31597,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,349,1,"Estimated from Biovolume","Rainer Kiko",2.27799,"Day",16,1521.32764,35,5,8.194,0.163613,4,7,14.5184,12.3745688953488,35.0893563953488,93.5154360465116,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4168667402684,17.0205186046609,37.4240045553586,14.2929008745588,4.10910459353658,6.08061185518043,2.27686311413942,2.6573642535942,2.77324927992612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.306165238,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-1.306165238,-0.60594765921872,-1.24217552994115,0.00970883528327593,0.767450914553299,7,6.1e-05,-0.954557303350509,-2.47632610729129,1
"128","2132","#REF!","sn010_2016_m131","1427","c_m131_092","16.11.09",13.14967,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,305,1,"Estimated from Biovolume","Rainer Kiko",2.76012,"Day",16,1502.27417,35,5,8.194,0.154068,4,6.911398,14.7477,12.6849157190635,35.1306698996655,92.7558862876254,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33351223642902,6.31105928972517,9.39691355305264,7.32154556767969,2.42411008344271,4.72284212637248,2.6161496577475,1.78044844868166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.473951899,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.473951899,-0.442510436135943,-0.937874748208522,0.0265043305783948,0.746413951808737,6,6.1e-05,-2.95220536392996,-10.6665669258682,0.999999999999997
"129","2133","#REF!","sn010_2016_m131","1429","c_m131_093","16.11.09",13.05012,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,401,2,"Estimated from Biovolume","Rainer Kiko",2.6136,"Day",16.151941,1474.56335,35,5,8.194,0.147268,4,6.394855,14.7484,12.11805,35.0723885786802,80.5321319796954,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.30601895545193,10.3260138423108,16.4523568830226,10.2819213038052,4.72846659496173,2.69718629246473,1.995228285522,7.67993627589918,0.686009118432443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.752746128,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.752746128,-0.565553126334411,-1.25057211083886,0.0386302861371589,0.60819346937973,7,6.1e-05,-0.636052419964204,-1.29826668414182,1
"130","2134","#REF!","sn010_2016_m131","1431","c_m131_094","16.11.09",12.95043,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,589,1,"Estimated from Biovolume","Rainer Kiko",2.92842,"Day",16.584225,1398.77564,35,5,8.194,0.141705,4,6.076352,14.9356,10.8405595524957,34.9503922547332,83.2086574870912,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4920824069252,27.7634552524475,39.0134720469123,20.0583217516604,19.5737836389569,6.87176997358131,5.64615877263612,6.01474071068078,6.48648227520407,1.839593615389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.147230621,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-1.147230621,-0.528245697455244,-0.7159977667873,0.000730537590562722,0.869552226481535,8,6.1e-05,-1.20911305035915,-3.29535866305531,1.00000066532317
"131","2135","#REF!","sn010_2016_m131","1434","c_m131_095","16.11.09",12.78433,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,932,2,"Estimated from Biovolume","Rainer Kiko",2.70171,"Night",16.993649,1313.38416,35,5,8.194,0.128331,4,6,15.3204,8.50497883369331,34.7635059395248,103.460831533477,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2675354194058,46.9861582032744,25.9980942911173,37.0751089616484,24.8076572265307,8.6827346817194,8.4675761827127,6.67702081923549,4.06766390246483,3.637254616384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.185493745,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-1.185493745,-0.488108504057258,-0.515047479360667,2.98895478245297e-05,0.928076043698595,9,3.05e-05,-1.67574023338317,-5.35258596346064,0.999999999999999
"132","2136","#REF!","sn010_2016_m131","1437","c_m131_096","16.11.09",12.58333,-22.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1426,3,"Estimated from Biovolume","Rainer Kiko",3.32244,"Night",17,1306.19653,35,5,8.193956,0.118217,4,6,15.3032,6.67634361326747,34.7014199011997,131.018560338744,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.7374711755145,39.0904215438084,23.3219631155558,30.4214582125591,19.6275975896618,12.6751016055329,5.6097269460589,4.4346303783238,6.41830371834281,5.4425777766354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.011015633,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-1.011015633,-0.391699940754029,-0.216162628717388,5.51827724402215e-05,0.882280383120455,10,1.53e-05,-0.538170319363674,-1.18962278467492,1
"133","2139","#REF!","sn000_tara2010","tara_066_00_d","tara_066_00_d","10.07.15",18.07033,-34.88233,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1258,3,"Estimated from Biovolume","Lars Stemmann",0.33166,"Night",NA,NA,NA,NA,NA,NA,NA,NA,14.9919,6.6642800955414,NA,200.750874203821,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1063379391643,21.2717917544438,22.4930490211287,19.3237165355508,8.17586902811929,NA,21.2748714668569,14.273457109304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.165965121,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.165965121,-0.426387654154364,-0.514699679804815,0.0416282114930429,0.796535080193992,5,1.53e-05,-0.382927735454809,-0.542238813145704,1.0974383412286
"139","2232","#REF!","sn000_tara2012","tara_145_00_g","tara_145_00_g","12.02.04",-70.0235,39.105,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1029,2,"Estimated from Biovolume","Lars Stemmann",0.2575,"Night",NA,NA,NA,NA,NA,NA,NA,NA,15.5644,7.61852324561403,35.1630407894736,203.709808966861,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.4287732018519,24.9343373228901,62.3918419910115,52.0240442995487,48.3909858614365,29.5532779263216,37.6869068187601,9.66618410751966,11.1887646830146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966218478,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.966218478,-0.451854452144875,-0.0281620020125562,0.00539027979714801,0.814718919045154,7,6.1e-05,-0.269380294862692,-0.448540928047779,1
"140","2255","#REF!","sn003zp_tara2012","tara_142_00_g","tara_142_00_g","12.01.10",-88.45,25.6236666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,749,4,"Estimated from Biovolume","Lars Stemmann",0.27306,"Day",NA,NA,NA,NA,NA,NA,NA,NA,24.923,16.6099789261745,35.9405956375839,143.660323489932,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.996104001202,92.9588514269599,137.636450619222,25.1719004094299,51.6920706844731,27.5334525474014,31.8519746208574,22.3439531440206,42.9932075723717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.367335378,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.367335378,-0.294408482128037,0.640630506481149,0.0188892207800712,0.568751301420838,9,1.53e-05,-2.98718931422558,-10.5340649757423,1
"141","2293","#REF!","sn003zp_tara2012","tara_151_00_f","tara_151_00_f","12.03.09",-28.8276666666667,36.206,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,822,3,"Estimated from Biovolume","Lars Stemmann",0.56647,"Night",NA,NA,NA,NA,NA,NA,NA,NA,17.3508,12.5596186813186,35.7460098901098,200.423347985348,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77660400427768,123.069380052668,75.7883084860117,25.2524851017507,28.3965960737794,25.274606004984,NA,NA,14.9927061345927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.665341485,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.665341485,-0.598368001018989,-0.696195639064507,0.0417793801210955,0.796065591812875,5,3.05e-05,-0.262284696654505,-0.289729875968294,1
"142","2301","#REF!","sn003zp_tara2012","tara_152_00_h","tara_152_00_h","12.03.20",-16.8793333333333,43.7056666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1028,2,"Estimated from Biovolume","Lars Stemmann",0.15688,"Day",NA,NA,NA,NA,NA,NA,NA,NA,14.2568,11.7646124511718,35.7102951660156,206.169301269531,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3721174328391,21.9350766281126,27.7775591581482,156.920083003831,134.686051725414,111.79031875591,79.6515751145042,62.2243377083687,15.2635977794841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205767308,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",0.205767308,-0.589603223321895,0.189198260707722,0.0148695457081192,0.807681843304412,6,0.000244,-2.26429467379295,-10.2625187859242,1
"143","2304","#REF!","sn003zp_tara2012","tara_152_00_k","tara_152_00_k","12.03.20",-16.8863333333333,43.7825,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,217,55,"Estimated from Biovolume","Lars Stemmann",0.06179,"Day",NA,NA,NA,NA,NA,NA,NA,NA,14.3085,14.0807648148148,35.952437037037,236.752074074074,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.7467212416251,NA,81.38123981896,109.309931804057,203.012627917479,91.3527655344808,103.609871281603,55.0316070264269,53.8732103903304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043695545,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",0.043695545,-0.455902171710535,0.715956514883308,0.0281495391821148,0.841593961448654,5,0.000488,-1.49409597951592,-4.66993827382481,1
"144","2306","#REF!","sn003zp_tara2012","tara_153_00_a","tara_153_00_a","12.03.24",-16.6173333333333,44.028,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,635,4,"Estimated from Biovolume","Lars Stemmann",0.28749,"Night",NA,NA,NA,NA,NA,NA,NA,NA,14.0808,12.5012909667194,35.7313846275752,220.888206022187,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7939285750438,NA,46.7605901607091,47.9852461653301,31.0533251503936,92.5563152376298,83.3672815123075,36.0594432163546,41.2444512611867,32.5697193831519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.056447751,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.056447751,-0.402822339628568,0.623158860239772,0.0371474441882645,0.810774919275367,5,0.000488,-0.368693254852828,-1.20407222679179,1
