,ConsecutiveNumber,CruiseID,StationID,Net_index,Date,Longitude,Latitude,target_organisms,target_org_code,Gear,operation_mode,sizerangeminimum_g,sizerangeMax_g,size_range_minimum_micron,size_range_maximum_micron,Catching_Depth_max_m,Catching_Depth_min_m,Biomass_determination,Contact_Person,filtered_volume_m3,day_night,SST_model,primprod,salinity,O2_dissolved,pH,chla_model,nitrate_model,silicate_model,SST_C_insitu,Temperature_C_insitu,Temperature_C_insitu_OK,Salinity_insitu,Oxygen__umol_kg_insitu,Chlorophyll__mg_m3_insitu,Nitrate__uM_L1_insitu,log_mm3_individual_insitu,X.10.2041199826559,X.9.90308998699194,X.9.60205999132796,X.9.30102999566398,X.9,X.8.69897000433602,X.8.39794000867204,X.8.09691001300806,X.7.79588001734408,X.7.4948500216801,X.7.19382002601611,X.6.89279003035213,X.6.59176003468815,X.6.29073003902417,X.5.98970004336019,X.5.68867004769621,X.5.38764005203223,X.5.08661005636825,X.4.78558006070427,X.4.48455006504029,X.4.1835200693763,X.3.88249007371232,X.3.58146007804834,X.3.28043008238437,X.2.97940008672038,X.2.6783700910564,X.2.37734009539242,X.2.07631009972843,X.1.77528010406445,X.1.47425010840047,X.1.17322011273649,X.0.872190117072509,X.0.571160121408528,X.0.270130125744547,X0.0308998699194346,X0.33192986558341,X0.632959861247397,X0.933989856911378,X1.23501985257536,X1.53604984823934,X1.83707984390332,X2.1381098395673,X2.43913983523128,X2.74016983089526,X3.04119982655924,X3.34222982222323,X3.64325981788721,X3.94428981355119,X4.24531980921517,X4.54634980487915,X4.84737980054313,X5.14840979620711,X5.4494397918711,X5.75046978753507,X6.05149978325976,X6.35252977892375,slope,Std.Error,minimum,maximum,comment,Conductivity_Mathilde,Salinity_Mathilde,Oxygen_Mathilde,AOU_Mathilde,MLD_Mathilde,Phosphates_Mathilde,Silicates_Mathilde,Temperature_Mathilde,Nitrates_Mathilde,Biomass_phytoplankton__ug_m3,target_target_org_code_code,SST,chla,nitrate,silicate,target.org.colour,slope.clean,new_slopes,rob_reg__slopes,p_values_olsr_slopes,r.square.olsr,ratio_slopes_rr_olsr
617,617,AMT3,AMT3_152,,1996-10-10,-35.0487,-18.8563,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,125,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,26,186.89,37,4,8.129,0.02585,0,2,24.65,23.18,23.18,NA,NA,0.44,0.05,mm3 m-3 mm-3,NA,78200000000,NA,180000000,1496000000,NA,1755080000,NA,NA,2080000,148514000,320000,NA,2820000,860000,490000,60000,220000,30000,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05635,NA,NA,NA,,5.59367704391479,37.1947898864746,0.208285585045814,-4.01286506652832,63.4305267333984,0.191081970930099,1.65830564498901,24.7334899902344,0.336943328380585,11.03,4,24.65,0.02585,0,2,Phytoplankton,-1.05635,-1.05635285752324,-1.08458482078761,1.61797151288104E-06,0.862575503371509,1.02672866075412
618,618,AMT3,AMT3_153,,1996-10-10,-35.0487,-18.8563,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,140,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,26,186.89,37,4,8.129,0.02585,0,2,24.65,21.66,21.66,NA,NA,0.33,0.48,mm3 m-3 mm-3,NA,NA,NA,NA,NA,NA,1119620000,NA,NA,6110000,119638000,440000,1690000,1120000,100000,240000,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33439,NA,NA,NA,,5.59367704391479,37.1947898864746,0.208285585045814,-4.01286506652832,63.4305267333984,0.191081970930099,1.65830564498901,24.7334899902344,0.336943328380585,2.84,4,24.65,0.02585,0,2,Phytoplankton,-1.33439,-1.3343946767492,-1.32456418912534,0.00101156362265244,0.806251427299377,0.992636477435637
619,619,AMT3,AMT3_154,,1996-10-11,-36.962,-22.9106,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,7,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,25,228.91,36,4,8.1089,0.026883,1,2,22.56,22.56,22.56,NA,NA,0.18,1.08,mm3 m-3 mm-3,NA,106000000000,NA,2900000000,508640000,NA,983450000,NA,NA,5920000,311099000,540000,21502000,2520000,1260000,400000,420000,160000,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11523,NA,NA,NA,,5.42827987670898,36.8708992004395,0.217381522059441,-4.34920597076416,76.8574905395508,0.14305830001831,2.22479057312012,23.344690322876,0.416947424411774,13.81,4,22.56,0.026883,1,2,Phytoplankton,-1.11523,-1.11523457262533,-1.11648407379852,5.02290864991006E-07,0.886698209151059,1.00112449790493
620,620,AMT3,AMT3_155,,1996-10-11,-36.962,-22.9106,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,60,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,25,228.91,36,4,8.1089,0.026883,1,2,22.56,22.01,22.01,NA,NA,0.25,1.08,mm3 m-3 mm-3,NA,102000000000,NA,3370000000,648266666.7,NA,605200000,NA,NA,2880000,377711000,300000,24208000,2240000,440000,1040000,380000,160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08693,NA,NA,NA,,5.42827987670898,36.8708992004395,0.217381522059441,-4.34920597076416,76.8574905395508,0.14305830001831,2.22479057312012,23.344690322876,0.416947424411774,14.28,4,22.56,0.026883,1,2,Phytoplankton,-1.08693,-1.0869307592648,-1.08414568194826,1.35283078986166E-05,0.832880763900349,0.997438364888507
621,621,AMT3,AMT3_156,,1996-10-11,-36.962,-22.9106,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,100,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,25,228.91,36,4,8.1089,0.026883,1,2,22.56,21.81,21.81,NA,NA,0.33,1.08,mm3 m-3 mm-3,NA,49000000000,NA,1160000000,359040000,NA,938060000,NA,80000,3140000,151995000,340000,4402500,2740000,240000,840000,140000,300000,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00882,NA,NA,NA,,5.42827987670898,36.8708992004395,0.217381522059441,-4.34920597076416,76.8574905395508,0.14305830001831,2.22479057312012,23.344690322876,0.416947424411774,7.3,4,22.56,0.026883,1,2,Phytoplankton,-1.00882,-1.00882347273887,-1.04684170279667,4.90012192003985E-05,0.730786666159091,1.03768928331781
622,622,AMT3,AMT3_157,,1996-10-12,-39.5997,-26.6159,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,7,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,23,216.71,36,4,8.1607,0.027733,1,2,20.86,20.86,20.86,NA,NA,0.18,0.05,mm3 m-3 mm-3,NA,103000000000,NA,6550000000,538560000,NA,1596870000,NA,NA,2800000,348828000,320000,3160000,2200000,820000,880000,280000,120000,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08526,NA,NA,NA,,5.19697570800781,36.5729904174805,0.224057912826538,-2.57816481590271,80.3500823974609,0.128723904490471,1.42398762702942,21.6791095733643,0.351732522249222,14.64,4,20.86,0.027733,1,2,Phytoplankton,-1.08526,-1.08526128459038,-1.08961795622205,1.0829421391979E-06,0.871378725035837,1.00401558725287
623,623,AMT3,AMT3_158,,1996-10-12,-39.5997,-26.6159,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,95,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,23,216.71,36,4,8.1607,0.027733,1,2,20.86,19.69,19.69,NA,NA,0.47,0.26,mm3 m-3 mm-3,NA,34900000000,NA,2260000000,2253973333,NA,2451060000,NA,320000,5986000,267543000,880000,820000,2660000,880000,600000,1530000,80000,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05283,NA,NA,NA,,5.19697570800781,36.5729904174805,0.224057912826538,-2.57816481590271,80.3500823974609,0.128723904490471,1.42398762702942,21.6791095733643,0.351732522249222,12.4,4,20.86,0.027733,1,2,Phytoplankton,-1.05283,-1.05283157825024,-1.09159327715124,1.15188566750981E-05,0.783572922679551,1.03681817306806
624,624,AMT3,AMT3_159,,1996-10-13,-42.9168,-29.8601,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,7,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,22,220.18,36,5,8.1222,0.03,1,2,19.56,19.56,19.56,NA,NA,0.18,NA,mm3 m-3 mm-3,NA,138000000000,NA,5730000000,897600000,NA,1119620000,NA,NA,1600000,516074000,940000,3110000,3140000,120000,1140000,150000,100000,40000,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16292,NA,NA,NA,,4.95822191238403,36.434513092041,0.230998650193214,-6.33758068084717,86.0060119628906,0.0471141748130322,0.912588238716125,20.2774085998535,0.102634057402611,18.48,4,19.56,0.03,1,2,Phytoplankton,-1.16292,-1.16291685592121,-1.16227400476023,1.61634322062314E-07,0.886821857113701,0.999444505864746
625,625,AMT3,AMT3_160,,1996-10-13,-42.9168,-29.8601,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,50,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,22,220.18,36,5,8.1222,0.03,1,2,19.56,19.44,19.44,NA,NA,0.23,0.05,mm3 m-3 mm-3,NA,173000000000,NA,8230000000,1446133333,NA,1301180000,NA,NA,2790000,571805000,440000,4620000,1880000,120000,240000,120000,240000,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.256,NA,NA,NA,,4.95822191238403,36.434513092041,0.230998650193214,-6.33758068084717,86.0060119628906,0.0471141748130322,0.912588238716125,20.2774085998535,0.102634057402611,22.25,4,19.56,0.03,1,2,Phytoplankton,-1.256,-1.25600183032427,-1.25896357628222,4.6830592320273E-07,0.888001872682582,1.00235953525655
626,626,AMT3,AMT3_161,,1996-10-13,-42.9168,-29.8601,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,90,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,22,220.18,36,5,8.1222,0.03,1,2,19.56,18.24,18.24,NA,NA,0.59,0.86,mm3 m-3 mm-3,NA,52000000000,NA,3040000000,2174186667,NA,1951770000,NA,400000,1320000,225759500,80000,620000,1280000,140000,480000,260000,160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15506,NA,NA,NA,,4.95822191238403,36.434513092041,0.230998650193214,-6.33758068084717,86.0060119628906,0.0471141748130322,0.912588238716125,20.2774085998535,0.102634057402611,11.59,4,19.56,0.03,1,2,Phytoplankton,-1.15506,-1.15506424731896,-1.17096947961673,6.33773607809498E-05,0.749213656014084,1.01377372570839
627,627,AMT3,AMT3_162,,1996-10-14,-46.1171,-32.791,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,7,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,20.025,265,35,5,8.0798,0.038271,1,2.9138,18.88,18.88,18.88,NA,NA,0.42,0.04,mm3 m-3 mm-3,NA,97000000000,NA,30700000000,6343040000,NA,1497870000,NA,NA,4070000,488901000,1360000,3020000,2160000,300000,960000,420000,180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24923,NA,NA,NA,,4.86901760101318,36.1387100219727,0.243282109498978,-7.77811813354492,113.715003967285,0.173375234007835,1.8572952747345,19.1563911437988,0.388889402151108,27.09,4,18.88,0.038271,1,2.9138,Phytoplankton,-1.24923,-1.24923315205735,-1.25248064958744,6.75941597782231E-07,0.902489129162758,1.00260212257746
628,628,AMT3,AMT3_163,,1996-10-14,-46.1171,-32.791,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,40,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,20.025,265,35,5,8.0798,0.038271,1,2.9138,18.88,18.89,18.89,NA,NA,0.44,0.06,mm3 m-3 mm-3,NA,112000000000,NA,34100000000,5854346667,NA,2224110000,NA,NA,4630000,759569000,1360000,1710000,4040000,600000,480000,40000,460000,26666.66667,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.27493,NA,NA,NA,,4.86901760101318,36.1387100219727,0.243282109498978,-7.77811813354492,113.715003967285,0.173375234007835,1.8572952747345,19.1563911437988,0.388889402151108,31.93,4,18.88,0.038271,1,2.9138,Phytoplankton,-1.27493,-1.27493431358907,-1.29183556317825,2.42224631745654E-08,0.915306629658399,1.01325999323747
629,629,AMT3,AMT3_164,,1996-10-14,-46.1171,-32.791,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,60,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,20.025,265,35,5,8.0798,0.038271,1,2.9138,18.88,18.67,18.67,NA,NA,0.51,0.14,mm3 m-3 mm-3,NA,38800000000,NA,13600000000,4059146667,NA,3404250000,NA,240000,8605000,646831000,3090000,200000,3400000,1460000,420000,480000,120000,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16296,NA,NA,NA,,4.86901760101318,36.1387100219727,0.243282109498978,-7.77811813354492,113.715003967285,0.173375234007835,1.8572952747345,19.1563911437988,0.388889402151108,21.8,4,18.88,0.038271,1,2.9138,Phytoplankton,-1.16296,-1.16295559596996,-1.19138680616484,1.0459431782297E-05,0.786706537697792,1.02444349432898
630,630,AMT3,AMT3_165,,1996-10-15,-49.6219,-35.716,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,7,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,19,392.76,35,5,8.0762,0.0472,2,3,16.46,16.46,16.46,NA,NA,0.55,0.04,mm3 m-3 mm-3,NA,22300000000,NA,182000000000,8876266667,NA,3086520000,69390000,800000,10445000,1554308000,8230000,12871000,13860000,2100000,1520000,2360000,560000,180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02562,NA,NA,NA,,4.6893196105957,35.348690032959,0.242471009492874,-7.42083978652954,117.699859619141,0.255503684282303,2.81072998046875,17.8084087371826,1.01314830780029,66.7,4,16.46,0.0472,2,3,Phytoplankton,-1.02562,-1.02562268050676,-1.02615807164977,1.51790640717199E-05,0.748322914126091,1.00052463061346
631,631,AMT3,AMT3_166,,1996-10-15,-49.6219,-35.716,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,30,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,19,392.76,35,5,8.0762,0.0472,2,3,16.46,16.16,16.16,NA,NA,0.66,0.63,mm3 m-3 mm-3,NA,11300000000,NA,94800000000,4647573333,NA,1438920000,20000000,560000,12210000,443505000,2260000,5220000,20825000,2360000,1540000,440000,440000,180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.98566,NA,NA,NA,,4.6893196105957,35.348690032959,0.242471009492874,-7.42083978652954,117.699859619141,0.255503684282303,2.81072998046875,17.8084087371826,1.01314830780029,31.47,4,16.46,0.0472,2,3,Phytoplankton,-0.98566,-0.985657430330815,-0.98804912807342,1.78929565505935E-05,0.742461260922702,1.00242388660737
632,632,AMT3,AMT3_167,,1996-10-15,-49.6219,-35.716,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,50,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,19,392.76,35,5,8.0762,0.0472,2,3,16.46,15.77,15.77,NA,NA,0.34,2.45,mm3 m-3 mm-3,NA,4160000000,NA,23400000000,2333760000,NA,1014169000,3000000,240000,3020000,516271000,300000,4390000,4420000,820000,400000,100000,180000,20000,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0253,NA,NA,NA,,4.6893196105957,35.348690032959,0.242471009492874,-7.42083978652954,117.699859619141,0.255503684282303,2.81072998046875,17.8084087371826,1.01314830780029,15,4,16.46,0.0472,2,3,Phytoplankton,-1.0253,-1.02529956265343,-1.05952425947976,7.75573809015968E-06,0.74665530215797,1.03337975176023
633,633,AMT3,AMT3_168,,1996-10-16,-52.1891,-37.8131,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,7,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,18.493,463,35,5,8.0671,0.059352,3,3,17.17,17.17,17.17,NA,NA,0.48,0.04,mm3 m-3 mm-3,NA,21300000000,NA,104000000000,6642240000,NA,136170000,NA,NA,560000,684091000,2080000,1990000,5680000,1520000,320000,320000,160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17025,NA,NA,NA,,4.2599949836731,34.6820869445801,0.259327262639999,-8,47.7991561889648,0.464641183614731,3.19980502128601,14.8304996490478,2.56704616546631,35.28,4,17.17,0.059352,3,3,Phytoplankton,-1.17025,-1.170248070664,-1.15466943721952,2.32183781155928E-05,0.815919171705803,0.986686124519995
634,634,AMT3,AMT3_169,,1996-10-16,-52.1891,-37.8131,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,40,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,18.493,463,35,5,8.0671,0.059352,3,3,17.17,16.59,16.59,NA,NA,0.7,0.48,mm3 m-3 mm-3,NA,13200000000,NA,28400000000,2732693333,NA,877540000,NA,160000,7259000,787466000,1600000,4590000,7240000,1760000,1280000,560000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01767,NA,NA,NA,,4.2599949836731,34.6820869445801,0.259327262639999,-8,47.7991561889648,0.464641183614731,3.19980502128601,14.8304996490478,2.56704616546631,20.44,4,17.17,0.059352,3,3,Phytoplankton,-1.01767,-1.01767468891378,-1.03134753809455,0.000656205154441191,0.667031461551093,1.01344005236919
635,635,AMT3,AMT3_170,,1996-10-16,-52.1891,-37.8131,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,60,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,18.493,463,35,5,8.0671,0.059352,3,3,17.17,16.41,16.41,NA,NA,0.37,0.54,mm3 m-3 mm-3,NA,6280000000,NA,42100000000,2453440000,NA,1558390000,NA,160000,3080000,644153000,520000,10330000,1400000,8680000,500000,160000,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09216,NA,NA,NA,,4.2599949836731,34.6820869445801,0.259327262639999,-8,47.7991561889648,0.464641183614731,3.19980502128601,14.8304996490478,2.56704616546631,21.12,4,17.17,0.059352,3,3,Phytoplankton,-1.09216,-1.09215965609952,-1.12404921065164,0.000204263260023519,0.696714812314391,1.02919829571825
637,637,AMT3,AMT3_172,,1996-10-23,-55,-43.5687,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,30,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,12,711.55,34,6,8.109,0.09401,7,3,16.41,16.41,16.41,NA,NA,1,10.29,mm3 m-3 mm-3,NA,NA,NA,11900000000,3989333333,NA,3116780000,257210000,80000,3430000,1565763000,400000,1760000,14360000,10640000,NA,2260000,1280000,80000,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94533,NA,NA,NA,,3.63506507873535,34.3473892211914,0.304676651954651,-7.7496862411499,59.0524063110352,0.903107762336731,2.93182134628296,8.50640964508057,12.6028251647949,33.84,4,16.41,0.09401,7,3,Phytoplankton,-0.94533,-0.94533053285497,-0.99697199908045,0.000895594397209981,0.584928201414351,1.05462854144103
638,638,AMT3,AMT3_173,,1996-10-23,-55,-43.5687,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,50,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,12,711.55,34,6,8.109,0.09401,7,3,16.41,16.41,16.41,NA,NA,0.46,14.89,mm3 m-3 mm-3,NA,NA,NA,3710000000,1067146667,NA,892670000,90780000,320000,1120000,262209500,1280000,2160000,3060000,4220000,640000,1040000,100000,20000,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.93509,NA,NA,NA,,3.63506507873535,34.3473892211914,0.304676651954651,-7.7496862411499,59.0524063110352,0.903107762336731,2.93182134628296,8.50640964508057,12.6028251647949,7.87,4,16.41,0.09401,7,3,Phytoplankton,-0.93509,-0.935087960841146,-0.985970602017941,1.86830735747678E-05,0.740899520319123,1.05441251860029
639,639,AMT3,AMT3_174,,1996-10-24,-55.8721,-48.0038,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,7,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,7.038,476.16,34,6.1201,8.1618,0.062674,11,4.0266,5.5,5.5,5.5,NA,NA,0.38,36.02,mm3 m-3 mm-3,NA,NA,NA,NA,1685493333,NA,1376580000,45390000,NA,415630000,1730711000,11440000,2480000,4560000,5080000,960000,320000,140000,640000,80000,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01016,NA,NA,NA,,3.37091779708862,34.2087898254395,0.302625358104706,-5.90736055374146,158.178924560547,1.40735614299774,4.51885318756104,5.80330991744995,16.6080226898193,29.79,4,5.5,0.062674,11,4.0266,Phytoplankton,-1.01016,-1.01015929010788,-0.990637926731962,6.99947202416015E-07,0.85849713452771,0.980674276086919
640,640,AMT3,AMT3_175,,1996-10-24,-55.8721,-48.0038,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,40,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,7.038,476.16,34,6.1201,8.1618,0.062674,11,4.0266,5.5,5.12,5.12,NA,NA,0.37,35.97,mm3 m-3 mm-3,NA,NA,NA,NA,638293333.3,NA,1200730000,15130000,NA,667480000,1413346000,12560000,4080000,2840000,2960000,1120000,220000,100000,280000,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0325,NA,NA,NA,,3.37091779708862,34.2087898254395,0.302625358104706,-5.90736055374146,158.178924560547,1.40735614299774,4.51885318756104,5.80330991744995,16.6080226898193,24.77,4,5.5,0.062674,11,4.0266,Phytoplankton,-1.0325,-1.03249583048403,-1.02505596422991,1.26744685703635E-05,0.80722746004949,0.992790280125816
641,641,AMT3,AMT3_176,,1996-10-24,-55.8721,-48.0038,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,80,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,7.038,476.16,34,6.1201,8.1618,0.062674,11,4.0266,6.23,4.44,4.44,NA,NA,0.56,37.79,mm3 m-3 mm-3,NA,NA,NA,NA,99733333.33,NA,788680000,45390000,30030000,586320000,2077025000,2400000,12320000,2120000,1140000,1440000,1360000,100000,1260000,120000,20000,NA,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81626,NA,NA,NA,,3.37091779708862,34.2087898254395,0.302625358104706,-5.90736055374146,158.178924560547,1.40735614299774,4.51885318756104,5.80330991744995,16.6080226898193,34.62,4,6.23,0.062674,11,4.0266,Phytoplankton,-0.81626,-0.81625812616562,-0.768733481776904,5.06232796194898E-06,0.760414160067002,0.941775269861202
642,642,AMT3,AMT3_177,,1996-10-25,-57.8948,-51.9314,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,7,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,7,1297.45,33,7,8.182,0.097381,14,8,6.23,6.23,6.23,NA,NA,0.87,26.25,mm3 m-3 mm-3,NA,NA,NA,520000000,5644906667,NA,3434510000,2496450000,196690000,NA,1328658000,80000,NA,1040000,80000,160000,440000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29061,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.18,4,6.23,0.097381,14,8,Phytoplankton,-1.29061,-1.29060603548134,-1.27796982053168,0.000933442088836545,0.721640925848055,0.990206042516079
